# FoldX/3vla_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
   177    293  0.000 |  3.184  2.158  1.236      26     63    107   0.971
#
